sec,pd_true,pf_true,pd_hat_rule,pf_hat_rule,pd_var_rule,pf_var_rule,pd_ci_low_rule,pd_ci_high_rule,pf_ci_low_rule,pf_ci_high_rule,pd_hat_global,pf_hat_global,pd_var_global,pf_var_global,pd_ci_low_global,pd_ci_high_global,pf_ci_low_global,pf_ci_high_global,pd_hat_full,pf_hat_full,pd_var_full,pf_var_full,pd_ci_low_full,pd_ci_high_full,pf_ci_low_full,pf_ci_high_full
458,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9551729535388683,0.019768926215950222,0.0006327721532025095,0.0002863760951559394,0.9058692264612653,1.0,0.0,0.05293732091860438,0.8892455905897672,0.031171583455986925,0.0015621892666261446,0.0002429791743320303,0.8117774920803098,0.9667136890992245,0.0006195164864032203,0.061723650425570625
459,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.897922689964283,0.015335191981590677,0.001354544819875702,0.0002231530620957406,0.8257865729351935,0.9700588069933725,0.0,0.04461427672389431,0.8784923430608605,0.029291839001471226,0.0016369669215905043,0.00022853033409577384,0.799191825244253,0.9577928608774681,0.0,0.05892158978446507
460,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9188089851800739,0.001739828372763356,0.0011024487773266516,2.566701532014806e-05,0.8537308227676481,0.9838871475924997,0.0,0.011669702795628973,0.8801204755385645,0.025957941848662423,0.0016259818442663965,0.00020255514965454778,0.8010864837822715,0.9591544672948575,0.0,0.05385302856501645
461,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.931469551851496,0.00767486554084767,0.0009433599875626002,0.00011255116226272287,0.8712697866673985,0.9916693170355936,0.0,0.028468531522306453,0.8824925887308959,0.027433062428088996,0.0016097619273440788,0.0002141463807199247,0.8038537852043606,0.9611313922574312,0.0,0.05611519512727409
462,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.919156386631333,0.02208384099774581,0.0010981466533915931,0.00031915485169259296,0.8542053267195107,0.9841074465431554,0.0,0.05709905595156646,0.8797915768718652,0.03139492603357187,0.001628210626916975,0.00024466575324587196,0.800703436519697,0.9588797172240333,0.0007370076817114213,0.06205284438543232
463,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9268412695650263,0.008174194360374129,0.0010020669546224115,0.00011981345182659567,0.8647966049041753,0.9888859342258773,0.0,0.029628223271910767,0.8806975613222416,0.028516074084676345,0.001622059365414522,0.00022259409833088548,0.8017589569630535,0.9596361656814297,0.0,0.057758466055032154
464,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9416257214272753,0.01615112075359357,0.000812316091238994,0.00023483145889649883,0.8857634488624778,0.9974879939920728,0.0,0.04618657534473951,0.8834985960603037,0.029724165689404468,0.0016028060392101978,0.00023189918930542917,0.8050298782153568,0.9619673139052506,0.0,0.05957150938420814
465,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9360030619278361,0.02782663300460312,0.0008852413298948519,0.00039978785468320623,0.8776871713582489,0.9943189524974233,0.0,0.06701623650541702,0.884628658102039,0.030610416510243262,0.0015712142782071433,0.0002386659061476762,0.806937109197666,0.9623202070064119,0.0003307377626588885,0.06089009525782764
466,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9469606238535172,0.03436684650197665,0.000742259124007016,0.0004904300447805854,0.8935615353707973,1.0,0.0,0.07777233071801895,0.8868296049619149,0.03327108386155567,0.0015558926897605548,0.0002587346252221679,0.8095177859625915,0.9641414239612383,0.0017440329964100304,0.0647981347267013
467,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.954702881620148,0.003899032675842635,0.0006390929474827644,5.739650571480815e-05,0.9051535176782185,1.0,0.0,0.018748087068429627,0.8882333134075453,0.026275898849812015,0.0015460062301141102,0.00020528213510296797,0.8111675133818117,0.9652991134332789,0.0,0.05435813256103167
468,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.954364490937803,0.0004423581839670444,0.0006436390548004604,6.534421229617565e-06,0.9046392077015916,1.0,0.0,0.005452610931653416,0.8891191325046285,0.02394662748850884,0.0015397213283682408,0.00018704545140524082,0.812210137874225,0.9660281271350319,0.0,0.05075248144092701
469,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9620534210396315,0.040135693179378394,0.0005395069375207848,0.0005693323051092001,0.916527935307134,1.0,0.0,0.08690263645459688,0.8916972813563223,0.03202252499160173,0.0015212268093716546,0.00024927300994396606,0.8152515822563589,0.9681429804562858,0.0010772960378398928,0.06296775394536357
470,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9452659344398585,0.022736263178459712,0.000764604644739896,0.000328364416479895,0.8910690230589248,0.9994628458207923,0.0,0.058253086549211276,0.8791005336366011,0.02969198882518644,0.0016480047773499238,0.00023162035417383933,0.7995331084384243,0.958667958834778,0.0,0.05952138292889262
471,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9542241682466338,0.015770391871687845,0.0006455232263150788,0.00022938453121036352,0.9044261559749376,1.0,0.0,0.0454554658163108,0.8802579274285647,0.02957387966065591,0.0016397450656534362,0.00023070945429327737,0.8008901465334544,0.959625708323675,0.0,0.05934456053316963
472,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9753667511251151,0.052681741562211934,0.00035507071809979824,0.0007375326453426255,0.9384338434322163,1.0,0.0,0.10591054401303014,0.8850453041137056,0.03633206402634876,0.0016049347241077997,0.00028104453112356634,0.8065244964501791,0.9635661117772322,0.0034738737115384763,0.06919025434115905
473,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9653125146616364,0.03609101154544543,0.000494841335457111,0.0005141150310010641,0.9217122569296913,1.0,0.0,0.08053225706234884,0.8743439075996342,0.03415167782907214,0.0017100221687919707,0.0002649746069737445,0.7932931755632655,0.9553946396360029,0.0022467181809181155,0.06605663747722618
474,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9683284360300499,0.006015163910430655,0.00045322870944306784,8.835933566839381e-05,0.926601665124593,1.0,0.0,0.02443909465019685,0.8753495019781768,0.026611389327534103,0.001702626501034088,0.00020798995489793514,0.794474227843417,0.9562247761129367,0.0,0.054878228746469984
475,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9329791586524409,0.028163166760381275,0.0009240746035363227,0.0004044827999764765,0.873397911628355,0.9925604056765267,0.0,0.06758221195923955,0.8678487760212904,0.029556728634621672,0.0017566860472263866,0.00023051659007723108,0.7856996121848587,0.9499979398577221,0.0,0.05931496333429247
476,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8996527575493921,0.013226558695090372,0.0013341528086182296,0.00019288103704693176,0.8280616866704914,0.9712438284282928,0.0,0.04044735574292667,0.8603395869929116,0.027112936777487207,0.0018082507546059476,0.00021185812682392532,0.7769934647142224,0.9436857092716008,0.0,0.05564141693340844
477,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9184990435349939,0.01885591717759184,0.0011062839984280106,0.000273404505886458,0.8533077817864969,0.9836903052834909,0.0,0.0512644152886339,0.8638706181324138,0.027247354567560472,0.001760529923447995,0.0002128872786720675,0.7816316264440558,0.9461096098207719,0.0,0.05584504275640914
478,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9338271791254669,0.00668447124156438,0.0009132115071730056,9.812496185889287e-05,0.8745971755296893,0.9930571827212444,0.0,0.026099847969228533,0.8663588164138516,0.024504366371146717,0.0017435497266121685,0.0001916994134021221,0.7845173805164206,0.9482002523112826,0.0,0.05164165559696277
479,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9418377262040638,0.011868978264462425,0.000809548133539252,0.00017332175792246545,0.8860707098789601,0.9976047425291675,0.0,0.03767271569210928,0.8682664164989948,0.025302588932241063,0.0017303415569188112,0.00019790770839393185,0.7867355626762897,0.9497972703216999,0.0,0.052875805149543834
480,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9318681858581669,0.006955669307904236,0.0009382739415306772,0.00010207814737512302,0.8718309209822229,0.9919054507341108,0.0,0.026758280523505894,0.8667327601872719,0.024449076631463566,0.0017409735549355704,0.00019129789545878126,0.7849518088071339,0.9485137115674098,0.0,0.05155793118480931
481,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9484620182650778,0.01585191564023937,0.0007223914015804891,0.00023055121789321368,0.8957824320071012,1.0,0.0,0.04561238537205929,0.8695371074146929,0.026468978168483724,0.0017214517497106015,0.0002068998540008388,0.7882159598472351,0.9508582549821507,0.0,0.05466164528476809
482,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8895256286219194,0.0037189713790800522,0.0014522628272911112,5.4755772871354284e-05,0.8148328386263547,0.9642184186174841,0.0,0.018222411559347444,0.8583176926024008,0.023249306688896982,0.0017974122087416658,0.00018198118235244584,0.7752217315627571,0.9414136536420444,0.0,0.04968978531779392
483,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.8840971328676506,0.03616383807857156,0.001514325997874639,0.0005151135206009618,0.8078250229359383,0.9603692427993629,0.0,0.08064821849170821,0.8543131473810386,0.0286039709198554,0.0018231423448176985,0.00022313254559747314,0.7706245362571128,0.9380017585049644,0.0,0.05788170968443988
484,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9412883140303419,0.011664222705900633,0.0008167185798067749,0.00017036702386060782,0.8852748683571313,0.9973017597035524,0.0,0.03724706771701914,0.8650286536551621,0.02598999675421757,0.0017526620776246522,0.00020320994520271852,0.7829736316430825,0.9470836756672417,0.0,0.05393013500532083
485,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9170323972853774,0.009535596093414502,0.0011243937874050923,0.00013957638178164195,0.8513097134258804,0.9827550811448745,0.0,0.0326915160330834,0.8608657559014082,0.024599726910548538,0.0017806617038017944,0.0001925046623455859,0.7781578965328756,0.9435736152699409,0.0,0.0517939526003306
486,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9368545918903303,0.02103896426156015,0.0008742571262709308,0.00030437920558168917,0.8789016266833418,0.9948075570973187,0.0,0.05523403928944416,0.8665156479692078,0.025781263474305545,0.001719576707015968,0.00020159663575488319,0.7852388008497941,0.9477924950886214,0.0,0.053610270569707984
487,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.940847187158811,0.024894218861492956,0.0008224693237561221,0.0003587364048586562,0.884636884240738,0.9970574900768839,0.0,0.062017281408985096,0.8688876954985795,0.027245055518289672,0.0017033160503953154,0.00021275131904985187,0.7879960461199282,0.9497793448772307,0.0,0.05583361034818464
488,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9284782883504196,0.007580363761356605,0.0009813747253048504,0.00011117588935865206,0.8670775624204184,0.9898790142804207,0.0,0.0282465994263295,0.8670070644088212,0.023405954507615435,0.001716228947524079,0.00018327696104572066,0.7858093727864081,0.9482047560312344,0.0,0.04994039954709649
489,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.923927451138038,0.011296659509864627,0.0010387022094326078,0.0001650597782332437,0.8607588006240662,0.9870961016520098,0.0,0.03647787560561403,0.8663409123969021,0.022878466255549332,0.0017207644483015548,0.00017918808860752455,0.7850360004629037,0.9476458243309006,0.0,0.049115252666896786
490,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9401023336566677,0.013822619400247331,0.0008321665405412084,0.00020145154571177208,0.8835616316611751,0.9966430356521604,0.0,0.04164161035977611,0.8695415339067303,0.024452107400327855,0.0016987890508663116,0.00019136631247653323,0.7887574512059407,0.9503256166075199,0.0,0.05156580921343058
491,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9412983023291683,0.02209302908099775,0.0008165883009073015,0.00031928463764074823,0.885289324327731,0.9973072803306057,0.0,0.05711536286903504,0.8702756090138146,0.02593929240432255,0.0016936834114457068,0.00020274960156537453,0.7896130142538528,0.9509382037737765,0.0,0.05384776547924269
492,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9400568343122883,0.03995456120166309,0.0008327583631780383,0.0005668698656282615,0.8834960304991815,0.9966176381253951,0.0,0.08662025819418137,0.870303704664763,0.029628293894399187,0.0016934875149941498,0.00023052101540731548,0.7896457748772863,0.9509616344522398,0.0,0.059386814233769944
493,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9443162346771694,0.01689309790394891,0.0007770899054527462,0.0002454343026673379,0.8896786232653656,0.9989538460889732,0.0,0.04759913016353669,0.8711728527205673,0.025587064809294,0.0016874097114666095,0.0002000344162965238,0.7906597907519021,0.9516859146892326,0.0,0.05330803545688724
494,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9451379039334913,0.009872469745663618,0.0007662893568723838,0.00014445818847464911,0.8908813172977569,0.9993944905692257,0.0,0.033429858753026294,0.8732035023867248,0.02348613733266548,0.0016513883102488754,0.00018391367056076415,0.7935544387848715,0.9528525659885781,0.0,0.050066633129889265
495,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9075094656521508,0.04126124208862275,0.0012404340207472688,0.0005846120983733034,0.8384786657574466,0.9765402655468551,0.0,0.08865159803907835,0.8674243298054581,0.02977416702136472,0.0016696476526339603,0.00023147394271694574,0.7873361382766277,0.9475125213342885,0.0,0.05959413178226641
496,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9197711310070886,0.042537478402185684,0.0010905250872861529,0.0006018922364537338,0.8550458563818042,0.9844964056323731,0.0,0.09062312299140445,0.8721740531600722,0.030982208510845183,0.001596841397964992,0.00024035175732138912,0.7938514771399852,0.9504966291801593,0.0005957755032371913,0.06136864151845317
497,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9152222874218605,0.019733594107794655,0.0011466569265245002,0.0002858745719908888,0.8488521341228322,0.9815924407208888,0.0,0.05287293260089374,0.8708175354356387,0.02798573674132519,0.0016059342767263543,0.00021805952947162696,0.7922722802162941,0.9493627906549832,0.0,0.05692874087735436
498,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.931578074089882,0.004541257921141104,0.0009419758516975611,6.680741228031698e-05,0.8714224888805155,0.9917336592992485,0.0,0.020561474992581357,0.873847758399429,0.02210886305725614,0.001585507373913053,0.00017326766513932337,0.7958036354456511,0.9518918813532068,0.0,0.0479085735672449
499,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9005399897775761,0.03053358644955349,0.0013236608362903344,0.0004374574366711502,0.829230975840396,0.9718490037147562,0.0,0.07152793348321035,0.867558925466801,0.02662304886101132,0.0016274360585797527,0.00020775732485987076,0.7884895991598191,0.946628251773783,0.0,0.05487407608448905
500,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9124740807825794,0.005191852077165232,0.001180272896786694,7.632852338680895e-05,0.8451380847604237,0.9798100768047351,0.0,0.02231562664478803,0.8692185823464098,0.021335324913434466,0.0016165450670351039,0.0001672728775938004,0.7904142707288209,0.9480228939639987,0.0,0.04668479209845324
501,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9443809463095397,0.015759588125188885,0.0007762400180843057,0.00022922990404896518,0.8897732210916489,0.9989886715274305,0.0,0.04543465509047988,0.8755298317175819,0.023375402575945625,0.0015739886858187947,0.00018302266397531442,0.7977697202500597,0.9532899431851042,0.0,0.04989143293359094
502,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9662231455919075,0.01897983761822588,0.0004823051011978382,0.0002751665524464778,0.9231787118430287,1.0,0.0,0.05149260169448352,0.8809230265694408,0.023303251146176096,0.0015361913008072109,0.00018245964578700804,0.8041022448682567,0.9577438082706249,0.0,0.04977846550329453
503,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9130417624797458,0.03096992724260311,0.0011733473268121983,0.0004435092243722808,0.8459036131853115,0.9801799117741801,0.0,0.0722468582858451,0.8715621530594211,0.026510913950755555,0.0016009533594783707,0.000206793368514817,0.7931387992305258,0.9499855068883164,0.0,0.05469632515028431
504,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9412980238308906,0.0035136409236859473,0.0008165919334426228,5.174327957357655e-05,0.8852889212536025,0.9973071264081786,0.0,0.017612470052725412,0.8766754393163557,0.02002487963760236,0.0015660702110635199,0.00015709556428256336,0.7991111735567831,0.9542397050759284,0.0,0.04459108243225288
505,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9286555549799496,0.017082242274714398,0.0009791292884457864,0.0002481345705455524,0.8673251133176451,0.9899859966422541,0.0,0.04795672633854604,0.8743936967693037,0.02236489212181005,0.001581782901481753,0.00017522730000384682,0.7964412933789508,0.9523461001596566,0.0,0.048310088125979644
506,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9236555021953746,0.01807584684639761,0.0010421086028510088,0.00026230212719975204,0.8603833565962847,0.9869276477944645,0.0,0.049819505297347584,0.8734750180360262,0.029318505978459024,0.0015880424990658145,0.00022798057915393195,0.7953685262161319,0.9515815098559206,0.0,0.058912596484466215
507,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9357604113746121,0.008107869567837251,0.000888367446482199,0.00011884924165874179,0.8773416439928364,0.9941791787563877,0.0,0.029475397425692558,0.8756645594892185,0.02592833815995474,0.0015730605316312258,0.00020194784503810748,0.7979273783059873,0.9534017406724498,0.0,0.05378157570064997
508,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9391569507866397,0.010314795926194572,0.0008444508262430674,0.00015086306765313613,0.8822004560376178,0.9961134455356617,0.0,0.034388756146654514,0.8766168960000138,0.025949241499756977,0.001566476307348119,0.000202133571906217,0.7990425743316387,0.9541912176683889,0.0,0.05381528409347529
509,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9294068069055844,0.020776047556777484,0.0009696028697017261,0.0003006562079511728,0.8683754511591638,0.990438162652005,0.0,0.05476135156402781,0.8751439603070582,0.027222997095936546,0.0015766424404915606,0.00021197496615061337,0.7973183244317736,0.9529695961823428,0.0,0.05575934286697381
510,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9508829405555563,0.01574426253240055,0.0006902153780685912,0.00022901055265583367,0.8993899177622856,1.0,0.0,0.04540512797969744,0.879272704316342,0.027498562513024162,0.0015478973998597687,0.00021409692341774146,0.8021597828874317,0.9563856257452522,0.0,0.05617738293858553
511,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9441566881587876,0.012381814528292352,0.0007791847738495196,0.0001807168255755567,0.8894454806486228,0.9988678956689524,0.0,0.03873028236099675,0.8799359706146548,0.025474207520280394,0.001524340568646382,0.0001985185856430026,0.8034120741605932,0.9564598670687163,0.0,0.05308994576147465
512,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9645139155655812,0.010026072620495501,0.0005058151070827399,0.00014668301214242445,0.920432861637969,1.0,0.0,0.033764174049344814,0.8843108398643942,0.025268015912239795,0.0014932389930360937,0.00019694176450918627,0.808571636570146,0.9600500431586424,0.0,0.05277386042824203
513,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9302124017664735,0.005547362625432702,0.0009593688083692968,8.152595162563532e-05,0.8695039903704281,0.9909208131625188,0.0,0.023244540246879594,0.8779017321155658,0.023671568111743847,0.0015385066247219441,0.00018454995034365528,0.8010230806606149,0.9547803835705166,0.0,0.050298004021196434
514,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9569733406561491,0.0006293666816379644,0.0006085029447718078,9.295131712581417e-06,0.908624349843151,1.0,0.0,0.006604998697337456,0.8829935383221736,0.021592923972969573,0.0015026952113734496,0.00016826265609033717,0.8070148970865458,0.9589721795578015,0.0,0.0470172788248953
515,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9738703715382862,7.14037366405419e-05,0.00037606213268226576,1.0551522878857492e-06,0.9358614214223965,1.0,0.0,0.002084727612508976,0.8870387473797738,0.020824401020742678,0.0014734065469203458,0.00016222945951499353,0.8118041902225126,0.9622733045370351,0.0,0.04578878949057705
516,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9735171874892198,0.013363027491843933,0.000381006992398508,0.00019484419194230797,0.935259162683983,1.0,0.0,0.04072200129872438,0.8879205376515148,0.023879306665655315,0.0014669235743287193,0.00018624882339955378,0.8128516785743901,0.9629893967286395,0.0,0.05062801654055817
517,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.944982335044914,0.003961981021601321,0.0007683357856843718,5.831946396038124e-05,0.8906533487274326,0.9993113213623954,0.0,0.018929948577358535,0.8828464597622043,0.02238495793187172,0.0015037461275035093,0.00017460850324172144,0.8068412551810871,0.9588516643433216,0.0,0.048284302055872176
518,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9410364248957717,0.016249458627158084,0.000820003033228913,0.00023623764120417313,0.884910462521375,0.9971623872701684,0.0,0.04637470588672346,0.8820081712249047,0.02435649196810867,0.0015097171953989295,0.00018999029236709293,0.8058522155953906,0.9581641268544189,0.0,0.05137253733299182
519,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9276001230616886,0.027092616282742173,0.0009924847501127407,0.00038953605555219154,0.8658528201567592,0.989347425966618,0.0,0.06577648515607618,0.880364382283255,0.02635212795361004,0.0015030161868253905,0.00020534911697740944,0.8043776269682106,0.9563511375982994,0.0,0.05443894279225659
520,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9436462726358367,0.022681305540268,0.0007858815484186538,0.0003275891219594636,0.888700457905276,0.9985920873663974,0.0,0.05815617510901308,0.8830637842916538,0.027846666275931777,0.0014840757517842226,0.00021670964881197405,0.8075573249119804,0.9585702436713271,0.0,0.05669994662455209
521,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9523598668730288,0.0025732693113751084,0.0006705007513687071,3.7930752656545525e-05,0.9016075695214997,1.0,0.0,0.014644507002903897,0.8847717791126367,0.022122792317305295,0.0014719208563057995,0.00017267405367732893,0.8095751624228922,0.9599683958023812,0.0,0.04787827027068109
522,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9487990156255747,0.022353113795742854,0.0007179228114312598,0.00032295742018784417,0.896282615592877,1.0,0.0,0.057576305380175156,0.8838931237477898,0.025787781253358413,0.0014781903055504806,0.0002010319743868178,0.8085365322789427,0.9592497152166369,0.0,0.053577787241202296
523,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9244076529873609,0.015802306141213356,0.0010326819323018697,0.00022984127973151844,0.861422330005488,0.9873929759692339,0.0,0.04551691972134596,0.880302969529797,0.0256455197787894,0.0014856221564375437,0.0001999427847984713,0.804757181585197,0.955848757474397,0.0,0.05336014050651734
524,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9359366982739952,0.004095240267500231,0.0008860964792803094,6.02729449455913e-05,0.8775926477220902,0.9942807488259001,0.0,0.01931182810127504,0.8822381673736261,0.022142490672459332,0.0014722224892602502,0.0001729006470527188,0.8070338462561386,0.9574424884911137,0.0,0.047914862036339
525,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9599010996240532,0.0030239718036853738,0.0005688321955357631,4.4554099481023036e-05,0.9131547012347635,1.0,0.0,0.016106747830442775,0.8869450006747237,0.020994823300458584,0.0014389225963799958,0.0001639496935939751,0.8125960595507683,0.9612939417986791,0.0,0.04609122031099806
526,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9624161564254388,0.00034307962683506377,0.0005345512060599653,5.068402805981006e-06,0.9171002440634443,1.0,0.0,0.004755649877772337,0.8878252368172559,0.019435055659635738,0.0014325835859188083,0.00015169865389867593,0.8136402443749452,0.9620102292595666,0.0,0.0435755931187967
527,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9454457545790981,0.0029272107723449076,0.0007622376314402674,4.3132643489248967e-05,0.8913327978594645,0.9995587112987316,0.0,0.01579959839967725,0.8859622262725951,0.02000716149547889,0.00142902041442671,0.00015624745061286601,0.8118695490091729,0.9600549035360174,0.0,0.044506961622712296
528,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9514007540056189,0.004359673761484421,0.0006833107283225447,6.414778826863817e-05,0.9001659368016521,1.0,0.0,0.020057767385004456,0.8871800575920699,0.02030955092812724,0.0014203810001174816,0.00015865523603761519,0.8133116905460107,0.961048424638129,0.0,0.04499740127525351
529,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9565779519343774,0.017893391163105985,0.0006138409922277239,0.00025970272486389287,0.9080173551944071,1.0,0.0,0.04947936887216434,0.8886735615191722,0.024573181744061763,0.0014096941145097513,0.0001917270738806059,0.8150836103688918,0.9622635126694526,0.0,0.05171242873103131
530,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9283350371955819,0.013916021060559745,0.000983188609517137,0.00020279357761184949,0.8668775936893552,0.9897924807018085,0.0,0.04182752062173849,0.8842233370824295,0.023427178178381556,0.001424640688462594,0.00018293072905393746,0.8102442882321104,0.9582023859327486,0.0,0.04993654800743645
531,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9170659184176058,0.001578818726638651,0.0011239805866179195,2.329545898621282e-05,0.8513553118038223,0.9827765250313892,0.0,0.011038831160110141,0.8814179112094864,0.019689071787313713,0.0014438725134148839,0.0001538626605607641,0.8069411990939894,0.9558946233249834,0.0,0.04400118392941752
532,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9125808564908017,0.011266168719175398,0.001178970988039163,0.00016461934228915987,0.8452820084497598,0.9798797045318436,0.0,0.036413766324871984,0.8794436860054293,0.020798026945428306,0.001457192300253349,0.00016257246544690632,0.8046242370589605,0.9542631349518982,0.0,0.04578879290529507
533,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.905577018657952,0.0012781841931611194,0.001263654412855082,1.8865277413736066e-05,0.8359031010673351,0.975250936248569,0.0,0.009791282907061273,0.8775101912251634,0.018663474660423184,0.0014700659575259715,0.00014584118302275772,0.8023609704545408,0.952659411995786,0.0,0.04233336035301211
534,0.94,0.015,0.9,0.05,0.0,0.0,0.9,0.9,0.05,0.05,0.9399981523663745,0.003879445452145617,0.00083352156523414,5.710929096250415e-05,0.8834114362131688,0.9965848685195803,0.0,0.018691300574362954,0.8852332446447773,0.019231284689536374,0.001401545579862209,0.0001503435034822927,0.811856289818356,0.9586101994711985,0.0,0.0432637544539525
